sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_S19S_0023_Sed,0.0363721999999882,241.0717422,241.03537,0.0363821999999882,0.0363621999999882,CH4_O
Sample_S19S_0023_Sed,1.0316334,242.0670034,241.03537,1.0316434,1.0316234,H3O_1N1
Sample_S19S_0023_Sed,0.0363715000000013,242.1761465,242.139775,0.0363815000000013,0.0363615000000013,CH4_O
Sample_S19S_0023_Sed,2.01565239999999,243.0510224,241.03537,2.01566239999999,2.01564239999999,H2
Sample_S19S_0023_Sed,0.984018999999989,243.0510224,242.0670034,0.984028999999989,0.984008999999989,H_1O1N_1
Sample_S19S_0023_Sed,1.97927289999998,243.0873816,241.1081087,1.97928289999998,1.97926289999998,C_1H_2O1
Sample_S19S_0023_Sed,2.05204020000002,243.0986597,241.0466195,2.05205020000002,2.05203020000002,CH6O_1
Sample_S19S_0023_Sed,1.97926790000002,243.0986597,241.1193918,1.97927790000002,1.97925790000002,C_1H_2O1
Sample_S19S_0023_Sed,2.01565389999999,243.1237626,241.1081087,2.01566389999999,2.01564389999999,H2
Sample_S19S_0023_Sed,1.97926189999998,243.1237626,241.1445007,1.97927189999998,1.97925189999998,C_1H_2O1
Sample_S19S_0023_Sed,0.0363810000000058,243.1237626,243.0873816,0.0363910000000058,0.0363710000000058,CH4_O
Sample_S19S_0023_Sed,0.984020000000015,243.1601665,242.1761465,0.984030000000015,0.984010000000015,H_1O1N_1
Sample_S19S_0023_Sed,3.04728249999999,244.0826525,241.03537,3.04729249999999,3.04727249999999,H5O_1N1
Sample_S19S_0023_Sed,2.01564909999999,244.0826525,242.0670034,2.01565909999999,2.01563909999999,H2
Sample_S19S_0023_Sed,1.0316301,244.0826525,243.0510224,1.0316401,1.0316201,H3O_1N1
Sample_S19S_0023_Sed,2.0520424,244.1190458,242.0670034,2.0520524,2.0520324,CH6O_1
Sample_S19S_0023_Sed,1.97927080000002,244.1190458,242.139775,1.97928080000002,1.97926080000002,C_1H_2O1
Sample_S19S_0023_Sed,2.05204180000001,245.1030642,243.0510224,2.05205180000001,2.05203180000001,CH6O_1
Sample_S19S_0023_Sed,0.984018399999997,245.1030642,244.1190458,0.984028399999996,0.984008399999997,H_1O1N_1
Sample_S19S_0023_Sed,3.0472742,245.1142776,242.0670034,3.0472842,3.0472642,H5O_1N1
Sample_S19S_0023_Sed,1.03162510000001,245.1142776,244.0826525,1.03163510000001,1.03161510000001,H3O_1N1
Sample_S19S_0023_Sed,2.99965920000002,245.1394342,242.139775,2.99966920000002,2.99964920000002,H1O1N_1
Sample_S19S_0023_Sed,1.97926770000001,245.1394342,243.1601665,1.97927770000001,1.97925770000001,C_1H_2O1
Sample_S19S_0023_Sed,0.0363700000000051,245.1394342,245.1030642,0.0363800000000051,0.0363600000000051,CH4_O
Sample_S19S_0023_Sed,1.9792726,247.0823368,245.1030642,1.9792826,1.9792626,C_1H_2O1
Sample_S19S_0023_Sed,6.0469501,247.0935696,241.0466195,6.0469601,6.0469401,H6
Sample_S19S_0023_Sed,5.97417780000001,247.0935696,241.1193918,5.97418780000001,5.97416780000001,C_2H_2O2
Sample_S19S_0023_Sed,3.99490989999998,247.0935696,243.0986597,3.99491989999998,3.99489989999998,C_1O1
Sample_S19S_0023_Sed,0.984018700000007,247.0935696,246.1095509,0.984028700000007,0.984008700000007,H_1O1N_1
Sample_S19S_0023_Sed,6.0258268,247.1703275,241.1445007,6.0258368,6.0258168,C3H2O_2
